date,yoy_rate
2011-11-01,2.6910656620021456
2011-12-01,2.2340425531914843
2012-01-01,2.352941176470602
2012-02-01,2.5504782146652527
2012-03-01,2.323125659978875
2012-04-01,2.212855637513167
2012-05-01,2.1097046413502074
2012-06-01,1.8987341772151778
2012-07-01,1.8907563025210017
2012-08-01,2.310924369747913
2012-09-01,2.203567681007357
2012-10-01,2.0964360587002018
2012-11-01,1.8867924528301883
2012-12-01,2.0811654526534884
2013-01-01,1.880877742946696
2013-02-01,1.7616580310880758
2013-03-01,1.8575851393188847
2013-04-01,1.134020618556697
2013-05-01,1.5495867768595017
2013-06-01,1.9668737060041463
2013-07-01,1.9587628865979534
2013-08-01,1.5400410677617993
2013-09-01,1.5400410677617993
2013-10-01,1.2320328542094305
2013-11-01,1.6460905349794164
2013-12-01,1.2232415902140747
2014-01-01,1.1282051282051286
2014-02-01,1.0183299389002087
2014-03-01,0.7092198581560405
2014-04-01,1.1213047910295648
2014-05-01,0.7121057985757906
2014-06-01,0.9137055837563413
2014-07-01,0.707785642062686
2014-08-01,0.8088978766430666
2014-09-01,0.8088978766430666
2014-10-01,0.7099391480730244
2014-11-01,0.5060728744939347
2014-12-01,0.10070493454179541
2015-01-01,-0.5070993914807254
2015-02-01,-0.20161290322581182
2015-03-01,0.3018108651911433
2015-04-01,1.0080645161290258
2015-05-01,1.6161616161616044
2015-06-01,1.106639839034207
2015-07-01,1.3052208835341528
2015-08-01,1.1033099297893534
2015-09-01,0.8024072216650024
2015-10-01,1.2084592145015227
2015-11-01,0.20140986908359082
2015-12-01,0.2012072434607548
2016-01-01,0.4077471967380175
2016-02-01,-0.10101010101009056
2016-03-01,0.10030090270811698
2016-04-01,-0.29940119760478723
2016-05-01,-0.09940357852882276
2016-06-01,0.09950248756218638
2016-07-01,0.29732408325073845
2016-08-01,0.29761904761904656
2016-09-01,0.5970149253731183
2016-10-01,0.6965174129353269
2016-11-01,0.8040201005025116
2016-12-01,1.6064257028112428
2017-01-01,1.7258883248731038
2017-02-01,2.123356926188058
2017-03-01,1.503006012024044
2017-04-01,2.0020020020020013
2017-05-01,1.2935323383084452
2017-06-01,1.6898608349900535
2017-07-01,1.679841897233203
2017-08-01,1.8793273986152492
2017-09-01,1.8793273986152492
2017-10-01,1.4822134387351804
2017-11-01,1.6949152542372836
2017-12-01,1.4822134387351804
2018-01-01,1.4970059880239583
2018-02-01,1.1881188118811892
2018-03-01,1.6781836130306038
2018-04-01,1.2757605495583801
2018-05-01,2.4557956777996104
2018-06-01,2.052785923753664
2018-07-01,2.235179786200181
2018-08-01,2.1359223300970953
2018-09-01,2.233009708737854
2018-10-01,2.6290165530671983
2018-11-01,2.1568627450980316
2018-12-01,1.6553067185978598
2019-01-01,1.6715830875122961
2019-02-01,1.6634050880626194
2019-03-01,1.3592233009708687
2019-04-01,2.131782945736438
2019-05-01,1.342281879194629
2019-06-01,1.5325670498084198
2019-07-01,1.1406844106463865
2019-08-01,1.0456273764258395
2019-09-01,0.8547008547008517
2019-10-01,0.8538899430740043
2019-11-01,1.151631477927073
2019-12-01,1.5325670498084198
2020-01-01,1.6441005802707798
2020-02-01,1.7324350336862304
2020-03-01,1.3409961685823646
2020-04-01,0.7590132827324458
2020-05-01,0.47303689687796524
2020-06-01,0.8490566037735903
2020-07-01,0.0
2020-08-01,-0.09407337723423836
2020-09-01,-0.37664783427495685
2020-10-01,-0.470366886171214
2020-11-01,-0.6641366223908984
2020-12-01,-0.6603773584905714
2021-01-01,1.6175071360609028
2021-02-01,1.6083254493850507
2021-03-01,1.9848771266540721
2021-04-01,2.0715630885122405
2021-05-01,2.354048964218447
2021-06-01,2.0579981290925975
2021-07-01,3.101503759398483
2021-08-01,3.3898305084745672
2021-09-01,4.064272211720232
2021-10-01,4.6313799621928275
2021-11-01,6.017191977077352
2021-12-01,5.698005698005693
2022-01-01,5.149812734082393
2022-02-01,5.493482309124764
2022-03-01,7.599629286376253
2022-04-01,7.841328413284132
2022-05-01,8.739650413983435
2022-06-01,8.249312557286892
2022-07-01,8.477666362807646
2022-08-01,8.834244080145726
2022-09-01,10.899182561307907
2022-10-01,11.562782294489615
2022-11-01,11.261261261261257
2022-12-01,9.613656783468105
2023-01-01,9.171861086375777
2023-02-01,9.267431597528674
2023-03-01,7.751937984496116
2023-04-01,7.613344739093231
2023-05-01,6.260575296108284
2023-06-01,6.77392040643523
2023-07-01,6.470588235294117
